t,x,y,z, 
3424500,95936.40698202295,34043.55812477589,0,
3425400,95982.12751135037,34069.26161433254,0,
3426300,96027.85538030927,34094.97717717777,0,
3427200,96073.59058561045,34120.70481508391,0,
3428100,96119.33312396432,34146.44452982238,0,
3429000,96165.08299208086,34172.19632316363,0,
3429900,96210.84018666968,34197.96019687718,0,
3430800,96256.60470443999,34223.736152731595,0,
3431700,96302.37654210061,34249.52419249449,0,
3432600,96348.15569635997,34275.32431793256,0,
3433500,96393.94216392611,34301.13653081152,0,
3434400,96439.73594150666,34326.96083289616,0,
3435300,96485.53702580887,34352.79722595032,0,
3436200,96531.34541353959,34378.6457117369,0,
3437100,96577.16110140529,34404.50629201784,0,
3438000,96622.98408611205,34430.37896855414,0,
3438900,96668.81436436553,34456.26374310586,0,
3439800,96714.65193287104,34482.16061743211,0,
3440700,96760.49678833348,34508.06959329106,0,
3441600,96806.34892745734,34533.99067243992,0,
3442500,96852.20834694675,34559.92385663496,0,
3443400,96898.07504350544,34585.86914763151,0,
3444300,96943.94901383675,34611.82654718394,0,
3445200,96989.83025464365,34637.79605704569,0,
3446100,97035.71876262868,34663.77767896925,0,
3447000,97081.61453449402,34689.77141470615,0,
3447900,97127.51756694146,34715.77726600698,0,
3448800,97173.4278566724,34741.79523462139,0,
3449700,97219.34540038784,34767.825322298086,0,
3450600,97265.27019478842,34793.86753078481,0,
3451500,97311.20223657436,34819.92186182837,0,
3452400,97357.14152244551,34845.988317174626,0,
3453300,97403.08804910134,34872.06689856849,0,
3454200,97449.04181324092,34898.15760775392,0,
3455100,97495.00281156295,34924.26044647394,0,
3456000,97540.97104076574,34950.37541647062,0,
3456900,97586.9464975472,34976.502519485075,0,
3457800,97632.92917860486,35002.64175725749,0,
3458700,97678.91908063588,35028.793131527076,0,
3459600,97724.91620033703,35054.95664403213,0,
3460500,97770.92053440468,35081.132296509975,0,
3461400,97816.93207953483,35107.320090697,0,
3462300,97862.9508324231,35133.52002832864,0,
3463200,97908.97678976471,35159.73211113938,0,
3464100,97955.00994825452,35185.95634086277,0,
3465000,98001.05030458698,35212.1927192314,0,
3465900,98047.0978554562,35238.44124797692,0,
3466800,98093.15259755586,35264.70192883003,0,
3467700,98139.21452757929,35290.97476352047,0,
3468600,98185.28364221942,35317.25975377705,0,
3469500,98231.35993816883,35343.55690132762,0,
3470400,98277.44341211967,35369.86620789908,0,
3471300,98323.53406076375,35396.1876752174,0,
3472200,98369.63188079248,35422.521305007576,0,
3473100,98415.7368688969,35448.86709899367,0,
3474000,98461.84902176766,35475.2250588988,0,
3474900,98507.96833609504,35501.59518644513,0,
3475800,98554.09480856895,35527.97748335386,0,
3476700,98600.22843587889,35554.371951345274,0,
3477600,98646.36921471401,35580.77859213868,0,
3478500,98692.51714176308,35607.197407452455,0,
3479400,98738.67221371447,35633.62839900401,0,
3480300,98784.8344272562,35660.07156850982,0,
3481200,98831.00377907588,35686.526917685405,0,
3482100,98877.18026586078,35712.99444824534,0,
3483000,98923.36388429777,35739.47416190326,0,
3483900,98969.55463107335,35765.96606037182,0,
3484800,99015.75250287364,35792.470145362764,0,
3485700,99061.95749638439,35818.98641858686,0,
